season,match_date,source_match_id,match_slug,event_slug,commentary_url,delivery_source_mode,inning,batting_team,bowling_team,ball,event,commentary,timestamp,timestamp_source,primary_team,primary_before_pct,primary_after_pct,primary_delta_pct,secondary_team,secondary_before_pct,secondary_after_pct,secondary_delta_pct,pricing_source_before,pricing_source_after
2026,2026-04-05,1527683,sunrisers-hyderabad-vs-lucknow-super-giants-1527683,cricipl-sun-luc-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/sunrisers-hyderabad-vs-lucknow-super-giants-10th-match-1527683/ball-by-ball-commentary,full_cricsheet,2,Lucknow Super Giants,Sunrisers Hyderabad,19.3,0,"Wide yorker is chomped to cover, fielder's well in",2026-04-05T13:40:34.000Z,exact,Sunrisers Hyderabad,0.1,0.1,0,Lucknow Super Giants,99.9,99.9,0,trade,trade
2026,2026-04-05,1527683,sunrisers-hyderabad-vs-lucknow-super-giants-1527683,cricipl-sun-luc-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/sunrisers-hyderabad-vs-lucknow-super-giants-10th-match-1527683/ball-by-ball-commentary,full_cricsheet,2,Lucknow Super Giants,Sunrisers Hyderabad,19.4,0,"Driven... straight to mid-off. Mukul takes off and is sent back early. Low full toss, Pant hitting it along the ground",2026-04-05T13:41:05.000Z,exact,Sunrisers Hyderabad,1,1,0,Lucknow Super Giants,99,99,0,trade,trade
2026,2026-04-05,1527683,sunrisers-hyderabad-vs-lucknow-super-giants-1527683,cricipl-sun-luc-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/sunrisers-hyderabad-vs-lucknow-super-giants-10th-match-1527683/ball-by-ball-commentary,full_cricsheet,2,Lucknow Super Giants,Sunrisers Hyderabad,19.5,4,"Third time's the charm and Pant wins it for LSG! Gentle tap of the glove to the partner. Wide, full ball, Pant gets on one knee and with a mostly horizontal bat, slaps it over mid-off",2026-04-05T13:41:45.000Z,exact,Sunrisers Hyderabad,0.1,0.1,0,Lucknow Super Giants,99.9,99.9,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,0.1,0,,2026-04-05T14:00:42.000Z,exact,Royal Challengers Bengaluru,58,58,0,Chennai Super Kings,42,42,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,0.2,0,,2026-04-05T14:01:16.000Z,exact,Royal Challengers Bengaluru,59.2,58,-1.2,Chennai Super Kings,40.8,42,1.2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,0.3,3,,2026-04-05T14:02:36.000Z,exact,Royal Challengers Bengaluru,58,59,1,Chennai Super Kings,42,41,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,0.4,0,,2026-04-05T14:03:23.000Z,exact,Royal Challengers Bengaluru,57,57,0,Chennai Super Kings,43,43,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,0.5,2,,2026-04-05T14:03:46.000Z,exact,Royal Challengers Bengaluru,59,58,-1,Chennai Super Kings,41,42,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,0.6,0,,2026-04-05T14:04:22.000Z,exact,Royal Challengers Bengaluru,59,58,-1,Chennai Super Kings,41,42,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,1.1,1,,2026-04-05T14:05:15.839Z,estimated,Royal Challengers Bengaluru,57,58,1,Chennai Super Kings,43,42,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,1.2,1,,2026-04-05T14:06:09.678Z,estimated,Royal Challengers Bengaluru,59,59,0,Chennai Super Kings,41,41,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,1.3,1,,2026-04-05T14:07:03.517Z,estimated,Royal Challengers Bengaluru,58,59,1,Chennai Super Kings,42,41,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,1.4,2,,2026-04-05T14:07:57.356Z,estimated,Royal Challengers Bengaluru,59,58,-1,Chennai Super Kings,41,42,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,1.5,1,,2026-04-05T14:08:51.195Z,estimated,Royal Challengers Bengaluru,59,58,-1,Chennai Super Kings,41,42,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,1.6,0,,2026-04-05T14:09:45.034Z,estimated,Royal Challengers Bengaluru,59,58,-1,Chennai Super Kings,41,42,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,2.1,1,,2026-04-05T14:10:38.873Z,estimated,Royal Challengers Bengaluru,59,58,-1,Chennai Super Kings,41,42,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,2.2,1,,2026-04-05T14:11:32.712Z,estimated,Royal Challengers Bengaluru,57,57,0,Chennai Super Kings,43,43,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,2.3,2,,2026-04-05T14:12:26.551Z,estimated,Royal Challengers Bengaluru,59,58,-1,Chennai Super Kings,41,42,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,2.4,lb,,2026-04-05T14:13:20.390Z,estimated,Royal Challengers Bengaluru,57,57,0,Chennai Super Kings,43,43,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,2.5,1,,2026-04-05T14:14:14.229Z,estimated,Royal Challengers Bengaluru,55,54,-1,Chennai Super Kings,45,46,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,2.6,0,,2026-04-05T14:15:08.068Z,estimated,Royal Challengers Bengaluru,52,54,2,Chennai Super Kings,48,46,-2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,3.1,1,,2026-04-05T14:16:01.907Z,estimated,Royal Challengers Bengaluru,56,57,1,Chennai Super Kings,44,43,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,3.2,6,,2026-04-05T14:16:55.746Z,estimated,Royal Challengers Bengaluru,58,57,-1,Chennai Super Kings,42,43,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,3.3,2,,2026-04-05T14:17:49.585Z,estimated,Royal Challengers Bengaluru,61,60,-1,Chennai Super Kings,39,40,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,3.4,2,,2026-04-05T14:18:43.424Z,estimated,Royal Challengers Bengaluru,60,58,-2,Chennai Super Kings,40,42,2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,3.5,4,,2026-04-05T14:19:37.263Z,estimated,Royal Challengers Bengaluru,59,57,-2,Chennai Super Kings,41,43,2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,3.6,1,,2026-04-05T14:20:31.102Z,estimated,Royal Challengers Bengaluru,60,60,0,Chennai Super Kings,40,40,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,4.1,0,,2026-04-05T14:21:24.941Z,estimated,Royal Challengers Bengaluru,52,52,0,Chennai Super Kings,48,48,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,4.2,4,,2026-04-05T14:22:18.780Z,estimated,Royal Challengers Bengaluru,52,52,0,Chennai Super Kings,48,48,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,4.3,0+W,,2026-04-05T14:23:12.619Z,estimated,Royal Challengers Bengaluru,50.6,52,1.4,Chennai Super Kings,49.4,48,-1.4,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,4.4,1,,2026-04-05T14:24:06.458Z,estimated,Royal Challengers Bengaluru,52,54,2,Chennai Super Kings,48,46,-2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,4.5,4,,2026-04-05T14:25:00.297Z,estimated,Royal Challengers Bengaluru,53,53,0,Chennai Super Kings,47,47,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,4.6,1,,2026-04-05T14:25:54.136Z,estimated,Royal Challengers Bengaluru,53,53,0,Chennai Super Kings,47,47,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,5.1,2,,2026-04-05T14:26:47.975Z,estimated,Royal Challengers Bengaluru,53,53,0,Chennai Super Kings,47,47,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,5.2,0,,2026-04-05T14:27:41.814Z,estimated,Royal Challengers Bengaluru,52,51,-1,Chennai Super Kings,48,49,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,5.3,1,,2026-04-05T14:28:35.653Z,estimated,Royal Challengers Bengaluru,49,51,2,Chennai Super Kings,51,49,-2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,5.4,0,,2026-04-05T14:29:29.492Z,estimated,Royal Challengers Bengaluru,50,52,2,Chennai Super Kings,50,48,-2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,5.5,1,,2026-04-05T14:30:23.331Z,estimated,Royal Challengers Bengaluru,52,52,0,Chennai Super Kings,48,48,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,5.6,4,,2026-04-05T14:31:17.169Z,estimated,Royal Challengers Bengaluru,53,51.6,-1.4,Chennai Super Kings,47,48.4,1.4,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,6.1,1,,2026-04-05T14:32:11.008Z,estimated,Royal Challengers Bengaluru,52,53,1,Chennai Super Kings,48,47,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,6.2,wd,,2026-04-05T14:33:04.847Z,estimated,Royal Challengers Bengaluru,56,56,0,Chennai Super Kings,44,44,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,6.3,0,,2026-04-05T14:33:58.686Z,estimated,Royal Challengers Bengaluru,57,57,0,Chennai Super Kings,43,43,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,6.4,6,,2026-04-05T14:34:52.525Z,estimated,Royal Challengers Bengaluru,58,58,0,Chennai Super Kings,42,42,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,6.5,2,,2026-04-05T14:35:46.364Z,estimated,Royal Challengers Bengaluru,57,58,1,Chennai Super Kings,43,42,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,6.6,4,,2026-04-05T14:36:40.203Z,estimated,Royal Challengers Bengaluru,55,56.4,1.4,Chennai Super Kings,45,43.6,-1.4,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,6.7,1,,2026-04-05T14:37:34.042Z,estimated,Royal Challengers Bengaluru,56,56,0,Chennai Super Kings,44,44,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,7.1,0,,2026-04-05T14:38:27.881Z,estimated,Royal Challengers Bengaluru,60,60,0,Chennai Super Kings,40,40,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,7.2,1,,2026-04-05T14:39:21.720Z,estimated,Royal Challengers Bengaluru,59,59,0,Chennai Super Kings,41,41,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,7.3,1,,2026-04-05T14:40:15.559Z,estimated,Royal Challengers Bengaluru,59,59,0,Chennai Super Kings,41,41,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,7.4,6,,2026-04-05T14:41:09.398Z,estimated,Royal Challengers Bengaluru,60,59,-1,Chennai Super Kings,40,41,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,7.5,1,,2026-04-05T14:42:03.237Z,estimated,Royal Challengers Bengaluru,59,59,0,Chennai Super Kings,41,41,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,7.6,1,,2026-04-05T14:42:57.076Z,estimated,Royal Challengers Bengaluru,60,59,-1,Chennai Super Kings,40,41,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,8.1,1,,2026-04-05T14:43:50.915Z,estimated,Royal Challengers Bengaluru,59,59,0,Chennai Super Kings,41,41,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,8.2,2,,2026-04-05T14:44:44.754Z,estimated,Royal Challengers Bengaluru,60,58,-2,Chennai Super Kings,40,42,2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,8.3,1,,2026-04-05T14:45:38.593Z,estimated,Royal Challengers Bengaluru,59,60,1,Chennai Super Kings,41,40,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,8.4,2,,2026-04-05T14:46:32.432Z,estimated,Royal Challengers Bengaluru,61,61,0,Chennai Super Kings,39,39,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,8.5,4,,2026-04-05T14:47:26.271Z,estimated,Royal Challengers Bengaluru,61,62,1,Chennai Super Kings,39,38,-1,trade,trade
